,javascript,java,c#,python,php,android,jquery,html,c++,css,ios,mysql,sql,asp.net,r,c,arrays,ruby-on-rails,node.js,.net,objective-c,json,sql-server,angularjs,swift
2013-12-27,28970.95914,20493.51613,24240.98065,5370.427957,12953.62366,10127.71828,14070.72473,7470.380645,2122.67957,3600.092473,4698.092473,2149.182796,5648.264516,2095.780645,474.855914,523.5290323,568.4473118,696.7892473,270.4903226,1279.092473,1414.913978,463.9591398,1249.722581,598.9182796,0
2014-01-03,29029.66667,18488.36559,24755.84946,4242.91828,10894.29462,10059.73118,14325.91613,6845.395699,1593.569892,3870.406452,4599.146237,1838.111828,5161.058065,2240.524731,428.0129032,453.5569892,502.2645161,744.5569892,261.2989247,1312.746237,1377.782796,419.4580645,1340.356989,531.3247312,0
2014-01-10,30691.1914,19225.49892,27006.10323,4103.87957,11497.91613,10465.71398,14622.72903,7373.51828,1580.855914,4007.255914,4475.939785,1922.255914,5650.627957,2374.95914,519.255914,413.827957,610.7892473,890.4322581,277.0236559,1157.703226,1400.322581,514.3612903,1390.023656,525.9784946,0
2014-01-17,33438.86237,20872.3914,27531.26452,4111.956989,12663.31613,11805.7914,15079.22796,7463.432258,1637.331183,4318.494624,4690.425806,2303.064516,6121.062366,2313.436559,510.0580645,456.2258065,633.3311828,1045.15914,283.0580645,1121.406452,1471.262366,710.6236559,1356.894624,754.9333333,0
2014-01-24,34664.53333,21278.26452,27052.5957,4756.982796,13184.53978,13649.06452,15414.7957,7343.529032,1795.31828,4222.503226,5142.746237,2506.094624,6398.462366,2249.71828,557.9397849,447.0903226,647.6064516,1083.223656,359.0322581,1192.236559,1715.651613,859.2946237,1311.87957,893.5913978,0
2014-01-31,34884.10323,22411.09892,28356.51828,4978.729032,14199.94624,13736.76129,16170.65591,7671.791398,2118.862366,4203.294624,5483.006452,2629.247312,6415.623656,2351.582796,539.9956989,602.5978495,652.2946237,1081.924731,403.6451613,1127.862366,1814.524731,955.9290323,1486.027957,954.4064516,0.111111111
2014-02-07,34533.96559,23397.54624,28206.75914,5276.623656,13879.51613,14097.29247,16750.19785,7632.516129,1971.184946,4367.165591,5114.565591,2562.916129,6560.423656,2424.227957,494.7569892,564.1032258,558.2946237,1075.739785,398.9591398,1181.064516,1576.225806,1091.212903,1490.092473,947.9784946,0.142857143
2014-02-14,34554.43226,23785.49247,29206.4,5702.380645,14980.95914,14154.02366,17157.36989,7892.251613,2046.445161,4664.95914,5551.066667,2447.365591,6377.733333,2457.15914,515.9462366,669.3569892,648.7827957,1023.116129,371.6580645,1210.16129,1662.75914,1114.191398,1486.851613,931.4129032,0.142857143
2014-02-21,34648.72473,22047.32903,29236.98065,5041.529032,14449.86452,13236.91398,17829.42796,8050.090323,1860.31828,4639.978495,5612.703226,2492.625806,6700.139785,2543.449462,524.9612903,688.7311828,666.6064516,868.4129032,300.7569892,1082.324731,1664.96129,1092.045161,1524.15914,896.3784946,0.25
2014-02-28,33062.77849,24321.29032,28592.75914,5090.664516,15191.5957,14230.80645,16349.13978,8584.71828,1919.87957,4578.11828,5800.498925,2665.939785,6343.894624,2555.873118,492.827957,510.6989247,643.5311828,943.711828,279.4645161,1090.812903,1602.658065,1092.903226,1342.784946,902.3978495,0.333333333
2014-03-07,33809.53978,22185.38495,28155.9957,5283.245161,15776.49247,14343.17849,16966.36989,8850.911828,1856.395699,4166.139785,5922.027957,2813.389247,6649.11828,2480.062366,482.2946237,524.716129,772.2129032,918.7032258,212.4580645,1089.956989,1657.524731,1101.451613,1322.294624,898.0236559,0.333333333
2014-03-14,33102.69032,21739.71828,28186.96129,5150.412903,15431.57849,13418.09032,17191.91183,8284.492473,2120.769892,3891.451613,5530.649462,2906.733333,6546.847312,2440.580645,476.0494624,414.7655914,704.4258065,954.8946237,210.1849462,1055.178495,1544.064516,1029.4,1287.969892,930.9569892,0.25
2014-03-21,32441.83226,22367.44516,27870.77849,5229.329032,15186.7914,13202.00645,16348.85161,8135.458065,2356.789247,3580.165591,5470.292473,3175.997849,6469.412903,2422.012903,449.227957,353.8645161,658.7032258,946.8064516,210.8365591,1161.346237,1357.251613,967.7290323,1374.133333,981.6322581,0.2
2014-03-28,33922.64731,23374.14624,25365.82581,4720.245161,14621.89892,12400.98925,15874.63226,8077.380645,2295.494624,3434.223656,4934.15914,2866.07957,6191.025806,2255.67957,457.5978495,434.5956989,610.2731183,921.7956989,191.0258065,1086.294624,1217.498925,863.6064516,1290.690323,1198.858065,0
2014-04-04,31232.49032,23941.72903,23105.15914,4305.832258,13567.35699,11026.51828,14123.07312,7092.189247,2133.262366,3243.989247,4544.178495,2623.782796,5788.87957,2124.464516,434.7612903,546.2494624,529.3591398,881.3032258,181.3311828,874.9698925,1222.694624,830.0494624,1234.4,1275.580645,0
2014-04-11,29969.09892,22186.04731,20715.96559,4038.492473,12877.70323,10537.09032,13531.66237,7567.036559,1807.232258,3604.722581,4547.797849,2430.165591,5662.645161,2151.546237,369.3290323,535.5462366,398.2129032,969.8623656,221.4,747.4365591,1116.673118,688.827957,1216.464516,1180.565591,0
2014-04-18,33152.27312,23660.98925,20290.43226,4160.556989,13139.25806,10834.09462,13900.38495,7961.058065,2092.825806,3984.995699,4650.064516,2322.07957,5617.791398,2108.91828,443.2494624,488.6795699,518.4645161,963.5311828,246.7182796,676.3827957,1157.292473,611.2451613,1127.511828,1281.116129,0.194444444
2014-04-25,33170.04946,24023.85806,21762.83656,4235.765591,13295.87312,10605.13978,14202.69247,8499.698925,1692.389247,4405.212903,4649.090323,2293.236559,5681.064516,2081.436559,390.1655914,377.2795699,621.1892473,958.4322581,267.9827957,673.0322581,1151.898925,722.9311828,1255.445161,1204.982796,0.214285714
2014-05-02,33705.7914,23578.72903,23699.10323,4721.165591,13282.46452,10771.51828,14188.17849,9162.333333,1700.997849,4836.473118,4771.064516,2404.924731,5753.494624,2031.406452,397.6322581,341.4903226,694.9784946,1010.2,291.0623656,733.2924731,1283.2,827.0580645,1197.780645,1284.664516,0.214285714
2014-05-09,35051.83226,22355.5914,24310.83656,4886.789247,12802.85591,11297.2129,14207.31183,8638.15914,1862.612903,4670.15914,4903.991398,2445.522581,5609.832258,1946.073118,387.9612903,438.2666667,681.7849462,956.7462366,271.8064516,846.6623656,1221.513978,876.711828,1307.531183,1394.636559,3283.606061
2014-05-16,33676.86237,20819.93978,23776.49892,5215.180645,12543.03226,10048.29032,13773.32903,8503.331183,1816.716129,4383.139785,4887.546237,2395.733333,5445.389247,2054.139785,405.5139785,492.2236559,731.1892473,931.8580645,231.516129,864.3139785,1160.778495,959.1698925,1325.051613,1521.651613,1877.029167
2014-05-23,32077.98065,19981.98495,21803.02366,5289.569892,11179.04946,10124.24516,13374.90323,7071.27957,1796.31828,3516.045161,4647.539785,2151.913978,5276.391398,1826.892473,450.5892473,458.4989247,656.5655914,985.9784946,246.1225806,848.316129,1094.589247,959.9698925,1253.733333,1394.924731,1349.742424
2014-05-30,32817.52903,21873.14624,22350.26452,5913.939785,11640.72903,10395.16559,13980.13978,7405.924731,1854.832258,3663.924731,4730.898925,2277.724731,5934.27957,1787.673118,502.0946237,477.4989247,687.427957,1014.997849,281.6645161,839.5182796,1026.212903,1103.595699,1384.258065,1439.692473,1143.408867
2014-06-06,31452.46452,21366.75914,22867.75699,5714.978495,11681.36989,10621.13978,13175.51398,7099.623656,2016.146237,3374.722581,4374.432258,2338.980645,6332.389247,1865.623656,469.3311828,452.9612903,601.0473118,962.9978495,284.6451613,816.1139785,933.5849462,1035.55914,1452.191398,1397.703226,461.1290323
2014-06-13,31839.03226,22325.56559,22482.62581,5984.169892,12272.60645,10842.71183,13824.92473,6528.711828,2118.113978,3162.146237,4711.913978,2339.094624,6812.589247,1688.894624,494.4666667,385.7806452,599.427957,1027.529032,357.8236559,763.8731183,1000.111828,997.5784946,1442.273118,1527.064516,121.9784946
2014-06-20,31986.23226,24201.05591,24102.45806,6715.578495,12161.03226,12383.78065,13110.33118,6162.636559,2226.522581,3376.606452,5171.406452,2249.96129,6880.782796,1835.094624,445.4064516,322.7311828,594.3311828,895.5849462,350.6623656,769.5892473,1274.922581,989.1182796,1456.182796,1739.647312,100.8623656
2014-06-27,34896.87312,24507.2129,24856.15699,7075.35914,12476.64946,12596.69892,14030.55914,6598.511828,2359.503226,3383.531183,5316.092473,2061.980645,6582.036559,1693.447312,491.1784946,379.1612903,594.4516129,951.7913978,352.6623656,739.9612903,1301.584946,1029.862366,1408.447312,1964.503226,104.1698925
2014-07-04,34906.49462,22393.91183,24064.99785,6853.156989,11799.6129,12074.77849,14429.45591,6884.729032,2263.595699,3584.690323,5512.96129,1999.806452,6535.722581,1632.012903,539.2623656,466.1655914,515.8516129,939.6989247,355.8989247,738.4451613,1483.95914,991.3806452,1376.329032,2034.27957,101.0473118
2014-07-11,33278.66452,20987.63226,23499.67957,6410.066667,10970.06452,12513.09462,13725.49032,7172.197849,2008.694624,3788.578495,5541.894624,1921.094624,6023.946237,1743.67957,533.627957,410.3591398,551.5978495,905.6731183,360.0924731,754.9806452,1547.331183,1005.591398,1301.666667,2031.389247,88.62795699
2014-07-18,32387.36989,20511.13978,22779.39785,6686.395699,10874.83226,11527.93333,13142.16559,7550.032258,2102.8,3841.823656,5166.264516,1862.206452,5998.539785,1812.795699,526.7784946,406.8,579.3591398,988.7032258,378.3247312,681.2064516,1449.316129,970.1333333,1385.625806,1929.197849,101.0731183
2014-07-25,29696.29247,19262.96989,21283.06237,5811.862366,9251.449462,10038.05806,11690.04731,7391.892473,2036.589247,3736.346237,4889.189247,1684.647312,5562.191398,1751.632258,482.5225806,406.1290323,504.4645161,917.1892473,362.6516129,637.8623656,1359.556989,842.6645161,1314.87957,1879.580645,92.39139785
2014-08-01,29758.84516,19367.80645,20666.89247,5806.832258,9993.812903,10306.60645,12159.22581,7865.939785,1789.103226,3981.139785,4760.903226,1715.636559,6001.578495,1804.156989,506.3139785,401.9978495,500.3333333,913.0645161,364.2064516,636.311828,1313.539785,757.4989247,1473.651613,1984.122581,139.4924731
2014-08-08,29774.73978,18167.39785,19218.55914,4994.511828,9398.769892,9826.582796,11914.18495,7523.903226,1662.232258,3739.311828,4231.462366,1739.492473,5740.791398,1591.447312,400.8946237,346.7225806,459.4903226,870.5032258,331.1569892,570.0623656,1137.139785,699.7311828,1449.627957,2005.632258,149.9139785
2014-08-15,28148.62581,18645.82581,18731.05591,4291.064516,10497.36129,8843.96129,11042.13333,6797.780645,1567.51828,3528.922581,4259.862366,1810.55914,5257.464516,1390.006452,440.5806452,436.6365591,541.0903226,679.9612903,290.3655914,595.6645161,983.1247312,673.7462366,1345.098925,1922.012903,148.8129032
2014-08-22,27226.71613,19630.06452,18963.29032,4060.051613,10537.53333,8828.978495,11158.29462,6077.898925,1714.729032,3024.522581,4435.845161,1646.298925,4967.389247,1340.380645,436.7956989,407.0645161,533.0129032,591.2258065,302.2129032,587.2365591,976.1655914,629.4580645,1332.982796,1851.455914,141.4666667
2014-08-29,28502.22581,19268.98065,18411.09462,4129.012903,11707.25161,9361.206452,10921.29462,6145.4,1850.025806,3061.313978,5387.916129,1752.103226,4820.212903,1399.623656,441.4494624,268.4322581,634.3290323,535.4451613,284.5892473,594.3784946,984.2580645,720.1032258,1165.432258,1928.35914,146.4064516
2014-09-05,29141.51828,18923.92473,17923.51613,3801.055914,11940.16989,8870.946237,10854.20645,5882.812903,1693.331183,2995.182796,5153.984946,1525.07957,4557.447312,1406.4,379.0645161,210.1569892,666.1784946,547.5462366,274.855914,656.0451613,983.4731183,775.7956989,979.7333333,1891.75914,131.116129
2014-09-12,28003.53118,17739.54624,17131.95914,3751.627957,10999.22581,8022.531183,10190.31398,6036.313978,1466.146237,3079.513978,5182.694624,1261.724731,4545.07957,1421.412903,454.7462366,184.8516129,614.9225806,504.4365591,274.5333333,688.3849462,1053.546237,761.0236559,961.2129032,1876.556989,132.9182796
2014-09-19,28963.84946,15959.64516,17948.44731,3491.516129,9752.449462,7614.455914,10002.3914,5881.529032,1745.989247,2980.092473,5312.384946,1208.35914,4922.092473,1417.165591,475.6924731,330.9956989,603.6516129,631.4451613,282.4946237,791.1569892,1085.466667,690.7397849,889.6731183,1778.049462,124.9247312
2014-09-26,27932.42581,15505.58495,17554.58495,3950.094624,9556.836559,7492.098925,9199.511828,5718.625806,1419.303226,2874.997849,5142.223656,1354.329032,4808.436559,1299.090323,551.5311828,340.6,514.316129,566.8451613,294.9956989,728.2580645,1091.791398,662.1913978,926.7591398,1765.595699,144.4580645
2014-10-03,27961.13333,17090.29247,18031.95914,4271.847312,9617.56129,7881.124731,9311.451613,5982.492473,1621.27957,3198.427957,5236.662366,1783.195699,4241.316129,1233.378495,550.5892473,374.8645161,562.3182796,585.427957,275.5225806,759.4494624,1173.612903,666.7849462,1111.449462,2088.178495,182.3784946
2014-10-10,27635.11613,17571.7914,18666.4,4610.298925,9332.625806,8441.432258,9478.733333,5545.582796,1646.769892,3232.784946,4975.823656,2012.898925,3833.027957,1320.522581,529.9247312,363.8451613,576.0731183,664.9978495,315.7892473,681.8365591,1135.189247,633.1333333,1152.191398,1949.432258,192.1913978
2014-10-17,26976.11613,18223.46237,18272.38495,5014.694624,9822.529032,8315.606452,9091.823656,6080.494624,1452.612903,3326.455914,4949.249462,2147.346237,2558.565591,1173.073118,469.8236559,260.9913978,607.8946237,595.5032258,359.7913978,681.4731183,1114.058065,641.4129032,1302.464516,2029.322581,201.8473118
2014-10-24,27742.24516,19581.92903,18941.49247,4866.165591,10466.86452,8898.012903,10055.94624,6117.978495,1693.436559,3213.245161,4968.836559,2283.690323,2713.75914,1227.425806,419.8322581,302.3698925,902.1655914,683.6494624,401.316129,681.4258065,1160.71828,692.4924731,1371.524731,1954.866667,267.8946237
2014-10-31,28633.23226,19115.73118,17702.44516,4364.836559,10042.37849,8731.139785,9986.780645,6323.980645,1713.797849,3125.56129,4833.258065,1986.584946,2377.892473,1220.980645,404.8924731,255.4365591,931.3784946,669.2580645,443.3806452,605.0645161,1132.262366,672.9913978,1282.597849,1827.16129,245.6258065
2014-11-07,28741.1828,16670.43226,16928.71828,4245.984946,9808.67957,9226.632258,9975.645161,6203.724731,1372.516129,2709.982796,4999.569892,1645.632258,3034.797849,1125.156989,441.3978495,236.7333333,853.7784946,679.0451613,383.9462366,616.6494624,1019.756989,670.5892473,1277.395699,1770.11828,207.4473118
2014-11-14,29576.23656,17437.32258,17398.23226,4192.11828,9666.303226,8978.995699,10163.31828,6362.580645,1459.206452,2848.595699,4692.273118,1628.729032,3000.862366,1248.546237,470.6989247,313.4451613,781.9225806,671.5311828,412.4924731,674.4903226,919.455914,636.5569892,1220.249462,1873.294624,246.627957
2014-11-21,30708.75914,16720.78065,16448.29247,4199.032258,9861.036559,8334.311828,9584.584946,6214.724731,1588.606452,3021.924731,4568.503226,1432.6,3019.292473,1239.458065,508.1397849,397.8,866.0731183,701.5225806,408.5182796,629.4666667,955.4064516,700.4516129,1117.849462,2038.76129,161.4258065
2014-11-28,32264.92258,20357.53118,16709.1828,5251.191398,11277.71398,9563.890323,10353.66237,6608.722581,2232.049462,3326.023656,4391.11828,1907.739785,3354.35914,1122.322581,640.9784946,548.1612903,1126.049462,695.6989247,337.455914,646.9956989,937.6129032,659.5569892,1223.197849,2144.55914,199.4623656
2014-12-05,27618.84516,18591.63656,15266.98925,4521.806452,9384.380645,8837.71828,9196.591398,5347.647312,2196.292473,2824.703226,3803.451613,1796.378495,2586.580645,1084.916129,562.1956989,390.7591398,1068.492473,689.3913978,257.4236559,627.0494624,833.0064516,608.0129032,960.4365591,1837.778495,228.5892473
2014-12-12,25125.71613,14389.45591,13818.6129,3834.058065,8597.090323,7396.703226,7862.490323,4607.655914,1473.098925,2654.391398,3113.466667,1458.795699,2269.227957,1035.890323,480.6,264.8494624,606.6580645,603.9956989,235.9247312,458.0473118,704.116129,529.0989247,1132.584946,1794.311828,245.1462366
2014-12-19,24410.09247,14891.70323,14244.44516,4028.169892,10411.09032,7031.473118,7634.455914,5429.303226,1598.71828,2921.825806,3666.36129,1705.464516,2587.451613,852.0580645,552.855914,249.7225806,521.655914,629.2473118,320.3569892,519.6645161,544.3032258,603,1206.827957,1706.464516,378.6236559
2014-12-26,26012.64946,17351.11613,15981.31183,4796.584946,11215.69032,7598.898925,8118.294624,5950.632258,1776.492473,3012.913978,4355.311828,1979.094624,2704.87957,1096.324731,695.3698925,315.9182796,540.4322581,740.9612903,305.2473118,575.8989247,666.8903226,726.8064516,1236.67957,2120.180645,330.5827957
2015-01-02,23425.24731,15585.02796,15629.04731,4309.784946,9367.658065,6421.890323,7098.662366,5202.765591,1363.425806,2530.247312,4051.724731,1993.627957,2579.31828,1067.212903,698.1827957,220.916129,505.5612903,659.5913978,294.627957,570.1956989,620.711828,550.5784946,1231.623656,2049.924731,308.8795699
2015-01-09,23764.05591,15363.99785,16261.69892,4618.225806,9888.782796,6887.103226,7054.711828,5409.632258,1449.612903,2526.797849,4410.864516,1984.389247,2766.584946,1145.673118,641.9311828,255.2064516,561.9784946,681.4064516,277.6645161,578.3182796,791.1849462,652.9311828,1194.294624,1962.56129,396.911828
2015-01-16,26527.42796,17432.85591,17493.51183,5166.713978,11144.75699,7607.864516,8983.806452,6467.991398,1413.012903,2782.098925,5161.578495,2249.116129,2892.232258,1275.539785,629.2946237,275.3978495,678.0924731,688.516129,289.2451613,628.9225806,978.7569892,883.2494624,1357.473118,2175.95914,460.3827957
2015-01-23,26761.55914,17507.04946,16804.89462,4810.898925,10647.8,7494.223656,9020.965591,6160.432258,1242.956989,2885.703226,4584.4,2153.251613,2915.922581,1185.066667,635.855914,344.1569892,596.6903226,572.3397849,366.1333333,628.0516129,926.716129,864.1827957,1336.333333,2231.045161,478.7827957
2015-01-30,28634.85591,16349.87957,17153.78925,5346.765591,10981.29892,7825.324731,10023.09462,6374.756989,1321.384946,3053.894624,4744.658065,2288.849462,2912.673118,1250.180645,678.1612903,319.0946237,483.9462366,587.3182796,515.8731183,653.7849462,996.2451613,931.2258065,1336.232258,2251.182796,515.7397849
2015-02-06,28274.9957,16593.72903,17006.07312,5364.75914,10618.32903,8050.455914,9644.565591,5913.67957,1348.673118,3073.612903,4905.662366,2112.513978,2703.397849,1262.851613,807.7849462,275.2645161,504.2580645,672.3849462,522.6516129,657.4731183,934.9290323,947.3462366,1311.311828,2169.412903,535.0989247
2015-02-13,29469.95699,16714.9914,16855.71398,5425.436559,10232.15914,8456.71828,9911.729032,5651.290323,1508.823656,3267.556989,4578.129032,2074.933333,2897.333333,1398.313978,844.3462366,303.3956989,595.2494624,766.7397849,602.8989247,605.0989247,832.1397849,880.7956989,1226.324731,2243.139785,418.1849462
2015-02-20,28526.16129,15478.49032,17624.7828,5073.645161,10741.78065,7964.55914,9574.729032,5557.516129,1440.273118,2993.451613,4544.924731,1919.247312,2832.556989,1444.07957,887.855914,299.1139785,620.7462366,744.0236559,565.1225806,583.4903226,812.716129,872.0989247,1227.823656,2142.098925,376.516129
2015-02-27,29025.05806,16381.82581,18283.69032,5401.298925,10225.32473,7510.31828,9229.062366,5293.298925,1500.462366,2694.595699,5075.047312,1716.389247,2715.664516,1412.56129,932.4,300.3311828,677.3827957,746.7182796,513.9978495,581.3032258,749.511828,844.4064516,1245.513978,2032.529032,370.516129
2015-03-06,28799.78495,16306.89032,17731.06237,5441.789247,11166.02581,7724.627957,9168.245161,5523.8,1460.378495,2720.111828,5245.984946,1803.991398,2820.71828,1416.012903,914.2322581,305.9225806,655.0494624,712.8731183,497.0903226,530.7956989,808.2645161,932.1612903,1237.890323,1873.982796,371.1182796
2015-03-13,28960.07957,16617.12473,18018.05161,5282.698925,11889.62796,8128.933333,9494.836559,5793.789247,1300.913978,2798.294624,5334.122581,1766.858065,2523.445161,1327.331183,785.6731183,346.9225806,534.5612903,683.6064516,421.3032258,572.4645161,825.627957,957.3462366,1158.778495,2007.447312,553.711828
2015-03-20,27441.60645,18443.72258,17601.82366,5348.662366,12101.04731,8279.129032,9059.756989,5485.836559,1224.729032,2594.464516,5484.916129,1974.903226,2606.124731,1182.731183,758.4129032,350.7655914,627.6924731,597.8236559,434.5913978,572.9462366,931.1462366,948.0129032,1138.55914,2055.556989,660.911828
2015-03-27,32720.55699,19999.6129,18719.14624,6031.655914,13178.18065,10820.37849,10693.24946,5891.995699,1592.47957,3089.578495,5852.582796,1881.032258,2670.251613,1233.636559,663.9139785,361.2,632.4322581,652.1591398,516.8322581,633.6924731,1114.746237,978.8623656,1204.189247,2292.612903,710.0731183
2015-04-03,33131.16989,19939.36559,18689.93118,6742.8,14093.22366,12120.85161,11144.31183,6235.169892,1780.692473,3192.397849,5922.064516,1830.129032,2700.025806,1202.049462,653.5569892,404.7032258,744.2903226,684.0494624,598.8236559,761.2645161,1144.711828,955.4623656,1330.062366,2640.236559,678.2666667
2015-04-10,33714.66452,20776.31183,19178.73118,6611.316129,13263.71183,11633.00645,11581.27312,6387.997849,1941.778495,3448.369892,5900.864516,1866.116129,2710.184946,1158.47957,649.4924731,364.7225806,729.2322581,722.055914,692.9806452,742.4365591,1254.423656,944.3892473,1342.724731,2737.694624,724.1956989
2015-04-17,35536.12473,20360.85806,19061.10323,6420.303226,13927.26237,11972.71828,11274.36989,6376.658065,2103.449462,3416.556989,6136.67957,1615.064516,2574.980645,1113.531183,599.1655914,367.1612903,714.3290323,767.5247312,736.055914,746.2516129,1355.627957,981.6473118,1327.35914,2954.223656,706.8645161
2015-04-24,37474.18925,19200.3828,19353.69247,6331.324731,13214.75914,10586.56129,11115.23656,6302.025806,1831.984946,3411.662366,6221.427957,1537.264516,2514.862366,1169.694624,707.511828,304.3569892,631.1139785,632.3827957,769.0129032,711.7913978,1165.823656,953.7978495,1263.724731,3116.503226,681.2580645
2015-05-01,41188.87312,20158.58925,21493.04731,5935.849462,13054.02796,9645.922581,11873.29032,6813.447312,1915.449462,3778.378495,6176.898925,1550.651613,2599.090323,1320.789247,682.9225806,227.2989247,626.6989247,712.2924731,639.316129,629.311828,1159.55914,1052.197849,1374.382796,3198.064516,713.5698925
2015-05-08,43863.53333,20198.59785,21561.86452,6755.103226,14451.12903,10527.27312,12228.03226,7049.266667,1853.890323,3992.922581,6369.249462,1730.058065,2780.423656,1422.156989,784.5978495,243.6989247,636.6451613,761.2516129,582.6989247,626.7956989,1206.182796,984.0129032,1358.094624,3332.694624,644.1290323
2015-05-15,48763.19785,22514.12473,21758.51398,7870.266667,14743.35914,10621.98925,12770.6,7450.522581,2028.655914,4259.946237,5792.064516,1765.316129,3113.397849,1487.047312,854.9290323,284.9827957,720.8666667,814.1849462,626.1849462,575.6516129,1125.412903,996.3032258,1505.503226,3814.273118,557.455914
2015-05-22,48041.49247,21550.06452,23005.09892,7954.522581,14405.22796,10591.85591,13361.24731,8254.795699,2191.739785,4926.027957,5590.139785,2203.623656,3271.625806,1540.225806,773.3247312,342.3139785,888.9247312,827.4989247,469.8795699,649.7591398,1070.982796,1000.113978,1547.251613,3410.329032,667.8645161
2015-05-29,46825.9828,22474.79785,22094.39785,9071.023656,13643.94624,10787.06452,13254.03226,8779.445161,2115.836559,5130.982796,5549.212903,2349.845161,3208.436559,1517.449462,890.0795699,383.9892473,767.4064516,972.5290323,438.4989247,624.055914,954.5612903,1128.989247,1535.898925,3559.055914,668.2258065
2015-06-05,48810.90323,23713.76989,23359.45806,9494.911828,13184.29892,10895.9828,13258.7957,9519.595699,2334.251613,5005.384946,5718.382796,2383.997849,3264.597849,1560.180645,1075.245161,353.7913978,786.7225806,1007.797849,587.0946237,695.4795699,886.0645161,1122.578495,1565.75914,3836.531183,751.2322581
2015-06-12,48285.40645,22953.23226,23447.75699,9854.07957,13462.63656,11115.3828,13128.11828,9525.212903,2396.864516,4579.212903,6068.797849,2920.522581,3475.094624,1554.139785,1206.313978,393.8516129,874.027957,997.0365591,664.1462366,732.9956989,989.8322581,1363.855914,1400.464516,4018.255914,899.3827957
2015-06-19,49336.89462,24608.57849,23463.38065,10767.69032,14150.09462,11079.06452,14112.74624,10389.67312,2262.165591,4831.058065,5948.245161,2847.664516,3328.049462,1577.825806,1315.027957,412.0731183,881.4946237,1045.223656,691.9784946,675.5849462,955.1913978,1414.303226,1310.191398,3972.939785,965.3978495
2015-06-26,48917.03226,26572.19785,23940.89892,10801.99785,14932.36559,11469.51183,13385.65161,10839.38065,2582.073118,4932.47957,5636.16129,2852.365591,3705.389247,1522.103226,1430.658065,408.5655914,876.5784946,1039.298925,824.3827957,660.7032258,1011.331183,1290.049462,1449.978495,4085.782796,986.0924731
2015-07-03,50182.23226,28419.2129,25023.32258,11202.31183,15307.77849,12135.71183,12879.1828,10580.69892,2352.382796,5261.913978,6253.524731,2897.812903,4027.591398,1486.025806,1447.546237,413.8064516,925.6494624,1074.247312,868.7698925,747.6903226,1163.445161,1457.589247,1554.939785,4417.913978,1184.546237
2015-07-10,48212.43226,28745.67957,23720.51398,10993.67312,14489.60645,11548.62796,12670.27957,10598.33118,2373.406452,5380.716129,6446.131183,2802.769892,3834.924731,1447.522581,1291.225806,336.4903226,931.2946237,1051.580645,891.8666667,713.1827957,1058.197849,1303.369892,1529.673118,4216.873118,1158.645161
2015-07-17,48645.11828,29938.70323,24669.58065,10532.31398,14375.53333,11939.63656,12877.09247,9996.982796,2102.139785,5125.658065,6991.047312,2670.47957,3833.464516,1387.980645,1210.625806,257.8516129,847.1698925,1001.391398,813.0473118,681.0258065,1156.845161,1230.645161,1656.789247,4303.711828,1328.316129
2015-07-24,47706.67957,27383.45161,24361.45591,10479.80645,12749.9828,11130.04946,11935.09247,8982.131183,1896.169892,4860.447312,7636.047312,2343.924731,3739.264516,1353.784946,1121.51828,244.4731183,775.1956989,965.6322581,805.227957,744.3462366,1177.997849,1254.546237,1607.098925,4319.180645,1458.612903
2015-07-31,45169.7828,25320.98495,22707.8129,9241.382796,13282.56559,10024.82366,11799.49892,8581.455914,1816.862366,4280.722581,7007.389247,2270.292473,3365.969892,1311.731183,1184.049462,201.9956989,690.2946237,910.6451613,784.5032258,648.6365591,1048.36129,1170.294624,1585.791398,4213.047312,1206.827957
2015-08-07,42140.62581,24302.94624,21403.49032,8678.784946,13098.11398,9768.6,11210.56559,7611.36129,1670.189247,3701.189247,6808.91828,2236.922581,3288.784946,1238.445161,1003.382796,194.2258065,670.9333333,826.6064516,694.6516129,537.4580645,1044.591398,1052.346237,1546.780645,3772.546237,1111.232258
2015-08-14,39405.02796,21170.4129,19719.93118,8058.232258,11984.24516,8493.049462,10762.11828,7086.780645,1511.073118,3254.184946,6353.898925,2139.627957,3032.316129,1053.258065,922.7827957,196.0903226,662.711828,588.2516129,537.1462366,547.6451613,941.5032258,1084.139785,1465.836559,3604.524731,965.2129032
2015-08-21,35537.52258,19270.96989,17556.78065,7236.578495,10725.13118,7383.782796,9281.991398,6681.591398,1405.223656,2972.490323,5703.156989,2012.765591,2713.812903,944.8903226,983.4731183,233.5569892,647.1139785,570.9827957,525.6731183,529.6623656,892.0322581,870.9032258,1394.995699,3371.597849,836.6258065
2015-08-28,35516.62366,17414.96989,17558.1914,6605.36129,10365.35914,6653.023656,9672.847312,6503.369892,1283.122581,2813.490323,5732.139785,1940.911828,2767.529032,1043.636559,885.1655914,229.9290323,704.1591398,576.7849462,479.7655914,679.5849462,1015.692473,838.427957,1282.71828,3252.27957,748.3311828
2015-09-04,34891.32258,17654.93978,18087.97849,5924.655914,9434.425806,6568.864516,9671.369892,6095.055914,1218.445161,2937.494624,5997.690323,1839.836559,2509.458065,1157.866667,908.7225806,202.7139785,557.5806452,530.3892473,507.1290323,708.5225806,1022.066667,867.3827957,1278.251613,3058.580645,770.255914
